fold,model,clf,layer,accuracy,true_accuracy,false_accuracy,precision,recall,f1,auc
0,base,RF,18,0.6614173228346457,0.6535433070866141,0.6692913385826772,0.664,0.6535433070866141,0.6587301587301587,0.7103276706553413
0,base,RF,19,0.6476377952755905,0.6535433070866141,0.6417322834645669,0.6459143968871596,0.6535433070866141,0.649706457925636,0.7230221960443921
0,base,RF,20,0.6456692913385826,0.6535433070866141,0.6377952755905512,0.6434108527131783,0.6535433070866141,0.6484375,0.7157216814433629
0,base,RF,21,0.655511811023622,0.6535433070866141,0.65748031496063,0.6561264822134387,0.6535433070866141,0.6548323471400395,0.7240606981213963
0,base,RF,22,0.6594488188976378,0.6496062992125984,0.6692913385826772,0.6626506024096386,0.6496062992125984,0.6560636182902585,0.7077004154008307
0,base,RF,23,0.6633858267716536,0.6653543307086615,0.6614173228346457,0.6627450980392157,0.6653543307086615,0.6640471512770137,0.727757455514911
0,base,RF,24,0.6259842519685039,0.6181102362204725,0.6338582677165354,0.628,0.6181102362204725,0.623015873015873,0.7046004092008185
0,base,RF,25,0.6220472440944882,0.6259842519685039,0.6181102362204725,0.62109375,0.6259842519685039,0.6235294117647059,0.7031589063178126
0,base,RF,26,0.6633858267716536,0.6614173228346457,0.6653543307086615,0.6640316205533597,0.6614173228346457,0.6627218934911243,0.7294392088784178
0,base,RF,27,0.6122047244094488,0.6181102362204725,0.6062992125984252,0.6108949416342413,0.6181102362204725,0.6144814090019569,0.6771731043462087
