method,ck,fold,clf,layer,accuracy,true_accuracy,false_accuracy,precision,recall,f1,auc
RepNoise,1,3,RF,28,0.6437007874015748,0.6181102362204725,0.6692913385826772,0.6514522821576764,0.6181102362204725,0.6343434343434343,0.704468658937318
RepNoise,1,3,RF,29,0.6122047244094488,0.594488188976378,0.6299212598425197,0.6163265306122448,0.594488188976378,0.6052104208416834,0.6866978733957467
RepNoise,1,3,RF,30,0.639763779527559,0.6338582677165354,0.6456692913385826,0.6414342629482072,0.6338582677165354,0.6376237623762376,0.7017096534193068
RepNoise,1,3,RF,31,0.6338582677165354,0.6141732283464567,0.6535433070866141,0.639344262295082,0.6141732283464567,0.6265060240963856,0.6890383780767562
RepNoise,1,3,RF,32,0.6161417322834646,0.6023622047244095,0.6299212598425197,0.6194331983805668,0.6023622047244095,0.6107784431137725,0.6797151094302188
RepNoise,1,3,AdaBoost,1,0.5118110236220472,0.5275590551181102,0.49606299212598426,0.5114503816793893,0.5275590551181102,0.5193798449612403,0.528504557009114
RepNoise,1,3,AdaBoost,2,0.5295275590551181,0.5590551181102362,0.5,0.5278810408921933,0.5590551181102362,0.5430210325047801,0.5419120838241676
RepNoise,1,3,AdaBoost,3,0.5570866141732284,0.5708661417322834,0.5433070866141733,0.5555555555555556,0.5708661417322834,0.5631067961165048,0.5788796577593156
RepNoise,1,3,AdaBoost,4,0.49803149606299213,0.4645669291338583,0.531496062992126,0.4978902953586498,0.4645669291338583,0.48065173116089616,0.5322710645421291
RepNoise,1,3,AdaBoost,5,0.5610236220472441,0.5590551181102362,0.562992125984252,0.5612648221343873,0.5590551181102362,0.5601577909270217,0.5697268894537789
RepNoise,1,3,AdaBoost,6,0.5413385826771654,0.49606299212598426,0.5866141732283464,0.5454545454545454,0.49606299212598426,0.5195876288659794,0.5696416392832785
RepNoise,1,3,AdaBoost,7,0.531496062992126,0.5551181102362205,0.5078740157480315,0.5300751879699248,0.5551181102362205,0.5423076923076923,0.5381920763841528
RepNoise,1,3,AdaBoost,8,0.5708661417322834,0.5748031496062992,0.5669291338582677,0.5703125,0.5748031496062992,0.5725490196078431,0.580755161510323
RepNoise,1,3,AdaBoost,9,0.5295275590551181,0.5275590551181102,0.531496062992126,0.5296442687747036,0.5275590551181102,0.5285996055226825,0.5622248744497489
RepNoise,1,3,AdaBoost,10,0.5511811023622047,0.5590551181102362,0.5433070866141733,0.5503875968992248,0.5590551181102362,0.5546875,0.5615738731477462
RepNoise,1,3,AdaBoost,11,0.5728346456692913,0.5905511811023622,0.5551181102362205,0.5703422053231939,0.5905511811023622,0.5802707930367504,0.6232019964039929
RepNoise,1,3,AdaBoost,12,0.5767716535433071,0.5984251968503937,0.5551181102362205,0.5735849056603773,0.5984251968503937,0.5857418111753372,0.6083452166904335
RepNoise,1,3,AdaBoost,13,0.5866141732283464,0.5787401574803149,0.594488188976378,0.588,0.5787401574803149,0.5833333333333334,0.6264570029140059
RepNoise,1,3,AdaBoost,14,0.610236220472441,0.6377952755905512,0.5826771653543307,0.6044776119402985,0.6377952755905512,0.6206896551724138,0.6524583049166098
RepNoise,1,3,AdaBoost,15,0.6043307086614174,0.5590551181102362,0.6496062992125984,0.6147186147186147,0.5590551181102362,0.5855670103092784,0.6523885547771096
RepNoise,1,3,AdaBoost,16,0.6181102362204725,0.6732283464566929,0.562992125984252,0.6063829787234043,0.6732283464566929,0.6380597014925373,0.6788703577407154
RepNoise,1,3,AdaBoost,17,0.6200787401574803,0.6259842519685039,0.6141732283464567,0.6186770428015564,0.6259842519685039,0.6223091976516634,0.6644785789571579
RepNoise,1,3,AdaBoost,18,0.6240157480314961,0.6377952755905512,0.610236220472441,0.6206896551724138,0.6377952755905512,0.629126213592233,0.6705313410626822
RepNoise,1,3,AdaBoost,19,0.5984251968503937,0.5866141732283464,0.610236220472441,0.6008064516129032,0.5866141732283464,0.5936254980079682,0.6437162874325748
RepNoise,1,3,AdaBoost,20,0.6161417322834646,0.6417322834645669,0.5905511811023622,0.6104868913857678,0.6417322834645669,0.6257197696737045,0.659743319486639
RepNoise,1,3,AdaBoost,21,0.6338582677165354,0.610236220472441,0.65748031496063,0.640495867768595,0.610236220472441,0.625,0.6601773203546407
RepNoise,1,3,AdaBoost,22,0.6358267716535433,0.6299212598425197,0.6417322834645669,0.6374501992031872,0.6299212598425197,0.6336633663366337,0.6925336350672702
RepNoise,1,3,AdaBoost,23,0.6181102362204725,0.6141732283464567,0.6220472440944882,0.6190476190476191,0.6141732283464567,0.616600790513834,0.6643468286936574
RepNoise,1,3,AdaBoost,24,0.6181102362204725,0.5905511811023622,0.6456692913385826,0.625,0.5905511811023622,0.6072874493927125,0.6698415896831794
RepNoise,1,3,AdaBoost,25,0.6023622047244095,0.610236220472441,0.594488188976378,0.6007751937984496,0.610236220472441,0.60546875,0.6629130758261518
RepNoise,1,3,AdaBoost,26,0.6259842519685039,0.6338582677165354,0.6181102362204725,0.624031007751938,0.6338582677165354,0.62890625,0.6774753549507099
RepNoise,1,3,AdaBoost,27,0.6240157480314961,0.6377952755905512,0.610236220472441,0.6206896551724138,0.6377952755905512,0.629126213592233,0.6678188356376713
RepNoise,1,3,AdaBoost,28,0.639763779527559,0.6377952755905512,0.6417322834645669,0.6403162055335968,0.6377952755905512,0.6390532544378699,0.6860856221712444
RepNoise,1,3,AdaBoost,29,0.6279527559055118,0.6377952755905512,0.6181102362204725,0.6254826254826255,0.6377952755905512,0.631578947368421,0.6866591233182466
RepNoise,1,3,AdaBoost,30,0.6417322834645669,0.610236220472441,0.6732283464566929,0.6512605042016807,0.610236220472441,0.6300813008130082,0.6872713745427491
RepNoise,1,3,AdaBoost,31,0.639763779527559,0.6456692913385826,0.6338582677165354,0.6381322957198443,0.6456692913385826,0.6418786692759295,0.6859538719077437
RepNoise,1,3,AdaBoost,32,0.5846456692913385,0.5984251968503937,0.5708661417322834,0.5823754789272031,0.5984251968503937,0.5902912621359223,0.651257052514105
RepNoise,1,4,LR,1,0.5354330708661418,0.5196850393700787,0.5511811023622047,0.5365853658536586,0.5196850393700787,0.528,0.5563581127162255
RepNoise,1,4,LR,2,0.5433070866141733,0.5196850393700787,0.5669291338582677,0.5454545454545454,0.5196850393700787,0.532258064516129,0.5611941223882447
RepNoise,1,4,LR,3,0.5590551181102362,0.5511811023622047,0.5669291338582677,0.56,0.5511811023622047,0.5555555555555556,0.5656736313472627
RepNoise,1,4,LR,4,0.5275590551181102,0.531496062992126,0.5236220472440944,0.52734375,0.531496062992126,0.5294117647058824,0.5706181412362825
RepNoise,1,4,LR,5,0.5452755905511811,0.49606299212598426,0.594488188976378,0.5502183406113537,0.49606299212598426,0.5217391304347826,0.561271622543245
RepNoise,1,4,LR,6,0.5334645669291339,0.5236220472440944,0.5433070866141733,0.5341365461847389,0.5236220472440944,0.5288270377733598,0.5793911587823175
RepNoise,1,4,LR,7,0.5531496062992126,0.547244094488189,0.5590551181102362,0.5537848605577689,0.547244094488189,0.5504950495049505,0.5866296732593466
RepNoise,1,4,LR,8,0.5669291338582677,0.5590551181102362,0.5748031496062992,0.568,0.5590551181102362,0.5634920634920635,0.5809256618513237
RepNoise,1,4,LR,9,0.5669291338582677,0.5708661417322834,0.562992125984252,0.56640625,0.5708661417322834,0.5686274509803921,0.5947826895653792
RepNoise,1,4,LR,10,0.5885826771653543,0.5511811023622047,0.6259842519685039,0.5957446808510638,0.5511811023622047,0.5725971370143149,0.6228842457684916
RepNoise,1,4,LR,11,0.6122047244094488,0.562992125984252,0.6614173228346457,0.6244541484716157,0.562992125984252,0.5921325051759835,0.6348657697315395
RepNoise,1,4,LR,12,0.6200787401574803,0.5787401574803149,0.6614173228346457,0.630901287553648,0.5787401574803149,0.6036960985626283,0.6605493210986422
RepNoise,1,4,LR,13,0.610236220472441,0.610236220472441,0.610236220472441,0.610236220472441,0.610236220472441,0.610236220472441,0.659247318494637
RepNoise,1,4,LR,14,0.6161417322834646,0.6181102362204725,0.6141732283464567,0.615686274509804,0.6181102362204725,0.6168958742632613,0.6920298840597681
RepNoise,1,4,LR,15,0.6476377952755905,0.6732283464566929,0.6220472440944882,0.6404494382022472,0.6732283464566929,0.6564299424184261,0.6938898877797756
RepNoise,1,4,LR,16,0.6633858267716536,0.65748031496063,0.6692913385826772,0.6653386454183267,0.65748031496063,0.6613861386138614,0.7210769421538843
RepNoise,1,4,LR,17,0.6535433070866141,0.6456692913385826,0.6614173228346457,0.656,0.6456692913385826,0.6507936507936508,0.7119474238948479
RepNoise,1,4,LR,18,0.6850393700787402,0.7047244094488189,0.6653543307086615,0.678030303030303,0.7047244094488189,0.6911196911196911,0.7141794283588567
RepNoise,1,4,LR,19,0.6712598425196851,0.6653543307086615,0.6771653543307087,0.6733067729083665,0.6653543307086615,0.6693069306930693,0.7134664269328539
RepNoise,1,4,LR,20,0.6318897637795275,0.6220472440944882,0.6417322834645669,0.6345381526104418,0.6220472440944882,0.6282306163021869,0.7047089094178188
RepNoise,1,4,LR,21,0.6417322834645669,0.6377952755905512,0.6456692913385826,0.6428571428571429,0.6377952755905512,0.6403162055335968,0.7100099200198401
RepNoise,1,4,LR,22,0.6732283464566929,0.6771653543307087,0.6692913385826772,0.671875,0.6771653543307087,0.6745098039215687,0.7176979353958708
RepNoise,1,4,LR,23,0.6535433070866141,0.6771653543307087,0.6299212598425197,0.6466165413533834,0.6771653543307087,0.6615384615384615,0.7061659123318246
RepNoise,1,4,LR,24,0.6673228346456693,0.6929133858267716,0.6417322834645669,0.6591760299625468,0.6929133858267716,0.6756238003838771,0.7056854113708227
RepNoise,1,4,LR,25,0.6692913385826772,0.6968503937007874,0.6417322834645669,0.6604477611940298,0.6968503937007874,0.6781609195402298,0.709746419492839
RepNoise,1,4,LR,26,0.655511811023622,0.6811023622047244,0.6299212598425197,0.6479400749063671,0.6811023622047244,0.6641074856046065,0.7114359228718459
RepNoise,1,4,LR,27,0.6456692913385826,0.6456692913385826,0.6456692913385826,0.6456692913385826,0.6456692913385826,0.6456692913385826,0.7008184016368033
RepNoise,1,4,LR,28,0.6712598425196851,0.6653543307086615,0.6771653543307087,0.6733067729083665,0.6653543307086615,0.6693069306930693,0.7099789199578398
RepNoise,1,4,LR,29,0.6614173228346457,0.6535433070866141,0.6692913385826772,0.664,0.6535433070866141,0.6587301587301587,0.7043291586583171
RepNoise,1,4,LR,30,0.6692913385826772,0.6929133858267716,0.6456692913385826,0.6616541353383458,0.6929133858267716,0.676923076923077,0.7091651683303366
RepNoise,1,4,LR,31,0.6456692913385826,0.65748031496063,0.6338582677165354,0.6423076923076924,0.65748031496063,0.6498054474708171,0.7200461900923802
RepNoise,1,4,LR,32,0.6515748031496063,0.6535433070866141,0.6496062992125984,0.6509803921568628,0.6535433070866141,0.6522593320235757,0.709746419492839
RepNoise,1,4,RF,1,0.5807086614173228,0.5826771653543307,0.5787401574803149,0.5803921568627451,0.5826771653543307,0.581532416502947,0.6012307024614049
RepNoise,1,4,RF,2,0.5649606299212598,0.547244094488189,0.5826771653543307,0.5673469387755102,0.547244094488189,0.5571142284569138,0.5879006758013515
RepNoise,1,4,RF,3,0.5570866141732284,0.5078740157480315,0.6062992125984252,0.5633187772925764,0.5078740157480315,0.5341614906832298,0.5826306652613304
RepNoise,1,4,RF,4,0.5688976377952756,0.5669291338582677,0.5708661417322834,0.5691699604743083,0.5669291338582677,0.5680473372781065,0.6066092132184265
RepNoise,1,4,RF,5,0.5767716535433071,0.562992125984252,0.5905511811023622,0.5789473684210527,0.562992125984252,0.5708582834331337,0.6165679831359663
RepNoise,1,4,RF,6,0.5669291338582677,0.5511811023622047,0.5826771653543307,0.5691056910569106,0.5511811023622047,0.56,0.5961389422778847
RepNoise,1,4,RF,7,0.5728346456692913,0.5354330708661418,0.610236220472441,0.5787234042553191,0.5354330708661418,0.556237218813906,0.5973246946493893
RepNoise,1,4,RF,8,0.5433070866141733,0.5039370078740157,0.5826771653543307,0.5470085470085471,0.5039370078740157,0.5245901639344263,0.5811891623783247
RepNoise,1,4,RF,9,0.5511811023622047,0.4921259842519685,0.610236220472441,0.5580357142857143,0.4921259842519685,0.5230125523012552,0.591008432016864
RepNoise,1,4,RF,10,0.5688976377952756,0.5236220472440944,0.6141732283464567,0.5757575757575758,0.5236220472440944,0.5484536082474227,0.6021219542439085
RepNoise,1,4,RF,11,0.5748031496062992,0.5,0.6496062992125984,0.5879629629629629,0.5,0.5404255319148936,0.6326337652675308
RepNoise,1,4,RF,12,0.594488188976378,0.5669291338582677,0.6220472440944882,0.6,0.5669291338582677,0.582995951417004,0.6387950275900552
RepNoise,1,4,RF,13,0.6003937007874016,0.5866141732283464,0.6141732283464567,0.6032388663967612,0.5866141732283464,0.5948103792415169,0.6367567735135471
RepNoise,1,4,RF,14,0.6437007874015748,0.594488188976378,0.6929133858267716,0.6593886462882096,0.594488188976378,0.6252587991718427,0.6916888833777668
RepNoise,1,4,RF,15,0.655511811023622,0.5748031496062992,0.7362204724409449,0.6854460093896714,0.5748031496062992,0.6252676659528907,0.693455886911774
RepNoise,1,4,RF,16,0.6732283464566929,0.6377952755905512,0.7086614173228346,0.6864406779661016,0.6377952755905512,0.6612244897959184,0.7323222146444293
RepNoise,1,4,RF,17,0.6653543307086615,0.6692913385826772,0.6614173228346457,0.6640625,0.6692913385826772,0.6666666666666666,0.7296639593279187
RepNoise,1,4,RF,18,0.6535433070866141,0.6259842519685039,0.6811023622047244,0.6625,0.6259842519685039,0.6437246963562753,0.7300669601339203
RepNoise,1,4,RF,19,0.655511811023622,0.6496062992125984,0.6614173228346457,0.6573705179282868,0.6496062992125984,0.6534653465346535,0.7152024304048609
RepNoise,1,4,RF,20,0.6181102362204725,0.610236220472441,0.6259842519685039,0.62,0.610236220472441,0.6150793650793651,0.7085296670593342
RepNoise,1,4,RF,21,0.6515748031496063,0.6299212598425197,0.6732283464566929,0.6584362139917695,0.6299212598425197,0.6438631790744467,0.7155511811023622
RepNoise,1,4,RF,22,0.6338582677165354,0.6141732283464567,0.6535433070866141,0.639344262295082,0.6141732283464567,0.6265060240963856,0.7124434248868499
RepNoise,1,4,RF,23,0.6318897637795275,0.6023622047244095,0.6614173228346457,0.6401673640167364,0.6023622047244095,0.6206896551724138,0.7149156798313597
RepNoise,1,4,RF,24,0.6220472440944882,0.610236220472441,0.6338582677165354,0.625,0.610236220472441,0.6175298804780877,0.6925568851137702
RepNoise,1,4,RF,25,0.655511811023622,0.6456692913385826,0.6653543307086615,0.6586345381526104,0.6456692913385826,0.6520874751491054,0.707754665509331
RepNoise,1,4,RF,26,0.6417322834645669,0.65748031496063,0.6259842519685039,0.6374045801526718,0.65748031496063,0.6472868217054264,0.6948818897637796
RepNoise,1,4,RF,27,0.6476377952755905,0.6456692913385826,0.6496062992125984,0.6482213438735178,0.6456692913385826,0.6469428007889546,0.7177754355508711
RepNoise,1,4,RF,28,0.6437007874015748,0.6220472440944882,0.6653543307086615,0.6502057613168725,0.6220472440944882,0.635814889336016,0.6990513981027963
RepNoise,1,4,RF,29,0.6476377952755905,0.6417322834645669,0.6535433070866141,0.649402390438247,0.6417322834645669,0.6455445544554456,0.7123194246388492
RepNoise,1,4,RF,30,0.6791338582677166,0.6535433070866141,0.7047244094488189,0.6887966804979253,0.6535433070866141,0.6707070707070707,0.7335157170314341
RepNoise,1,4,RF,31,0.6358267716535433,0.6338582677165354,0.6377952755905512,0.6363636363636364,0.6338582677165354,0.6351084812623274,0.7117304234608469
RepNoise,1,4,RF,32,0.6496062992125984,0.6417322834645669,0.65748031496063,0.652,0.6417322834645669,0.6468253968253969,0.7200461900923802
RepNoise,1,4,AdaBoost,1,0.5295275590551181,0.5275590551181102,0.531496062992126,0.5296442687747036,0.5275590551181102,0.5285996055226825,0.533007316014632
RepNoise,1,4,AdaBoost,2,0.5275590551181102,0.5551181102362205,0.5,0.5261194029850746,0.5551181102362205,0.5402298850574713,0.5356888213776428
RepNoise,1,4,AdaBoost,3,0.5354330708661418,0.5236220472440944,0.547244094488189,0.5362903225806451,0.5236220472440944,0.5298804780876494,0.551243102486205
RepNoise,1,4,AdaBoost,4,0.5452755905511811,0.515748031496063,0.5748031496062992,0.5481171548117155,0.515748031496063,0.5314401622718052,0.5509718519437039
RepNoise,1,4,AdaBoost,5,0.5334645669291339,0.515748031496063,0.5511811023622047,0.5346938775510204,0.515748031496063,0.5250501002004008,0.5526846053692107
RepNoise,1,4,AdaBoost,6,0.5610236220472441,0.5433070866141733,0.5787401574803149,0.563265306122449,0.5433070866141733,0.5531062124248497,0.5870559241118483
RepNoise,1,4,AdaBoost,7,0.5216535433070866,0.5078740157480315,0.5354330708661418,0.5222672064777328,0.5078740157480315,0.5149700598802395,0.5372388244776489
RepNoise,1,4,AdaBoost,8,0.5374015748031497,0.547244094488189,0.5275590551181102,0.5366795366795367,0.547244094488189,0.5419103313840156,0.5503363506727014
RepNoise,1,4,AdaBoost,9,0.5118110236220472,0.5748031496062992,0.44881889763779526,0.5104895104895105,0.5748031496062992,0.5407407407407407,0.5506541013082027
RepNoise,1,4,AdaBoost,10,0.5551181102362205,0.5590551181102362,0.5511811023622047,0.5546875,0.5590551181102362,0.5568627450980392,0.5806234112468225
RepNoise,1,4,AdaBoost,11,0.5826771653543307,0.5984251968503937,0.5669291338582677,0.5801526717557252,0.5984251968503937,0.5891472868217055,0.6061829623659247
RepNoise,1,4,AdaBoost,12,0.562992125984252,0.5275590551181102,0.5984251968503937,0.5677966101694916,0.5275590551181102,0.5469387755102041,0.6055474610949221
RepNoise,1,4,AdaBoost,13,0.5866141732283464,0.6023622047244095,0.5708661417322834,0.583969465648855,0.6023622047244095,0.5930232558139535,0.619505239010478
RepNoise,1,4,AdaBoost,14,0.5866141732283464,0.5905511811023622,0.5826771653543307,0.5859375,0.5905511811023622,0.5882352941176471,0.639732779465559
RepNoise,1,4,AdaBoost,15,0.6259842519685039,0.6259842519685039,0.6259842519685039,0.6259842519685039,0.6259842519685039,0.6259842519685039,0.6594178188356375
RepNoise,1,4,AdaBoost,16,0.6496062992125984,0.6181102362204725,0.6811023622047244,0.6596638655462185,0.6181102362204725,0.6382113821138211,0.712288424576849
RepNoise,1,4,AdaBoost,17,0.6338582677165354,0.6220472440944882,0.6456692913385826,0.6370967741935484,0.6220472440944882,0.6294820717131474,0.6762741025482051
RepNoise,1,4,AdaBoost,18,0.6240157480314961,0.6259842519685039,0.6220472440944882,0.6235294117647059,0.6259842519685039,0.6247544204322201,0.6619210738421476
RepNoise,1,4,AdaBoost,19,0.6358267716535433,0.6653543307086615,0.6062992125984252,0.6282527881040892,0.6653543307086615,0.6462715105162524,0.6978888957777916
RepNoise,1,4,AdaBoost,20,0.6515748031496063,0.6338582677165354,0.6692913385826772,0.6571428571428571,0.6338582677165354,0.6452905811623246,0.6928513857027715
RepNoise,1,4,AdaBoost,21,0.6437007874015748,0.6496062992125984,0.6377952755905512,0.642023346303502,0.6496062992125984,0.6457925636007827,0.697981895963792
RepNoise,1,4,AdaBoost,22,0.6318897637795275,0.6535433070866141,0.610236220472441,0.6264150943396226,0.6535433070866141,0.6396917148362236,0.6897901295802591
RepNoise,1,4,AdaBoost,23,0.6437007874015748,0.65748031496063,0.6299212598425197,0.6398467432950191,0.65748031496063,0.6485436893203883,0.6784208568417138
RepNoise,1,4,AdaBoost,24,0.6003937007874016,0.5787401574803149,0.6220472440944882,0.6049382716049383,0.5787401574803149,0.5915492957746479,0.6680745861491724
RepNoise,1,4,AdaBoost,25,0.6614173228346457,0.6417322834645669,0.6811023622047244,0.6680327868852459,0.6417322834645669,0.6546184738955824,0.7090334180668363
RepNoise,1,4,AdaBoost,26,0.6122047244094488,0.594488188976378,0.6299212598425197,0.6163265306122448,0.594488188976378,0.6052104208416834,0.678265856531713
RepNoise,1,4,AdaBoost,27,0.6161417322834646,0.5708661417322834,0.6614173228346457,0.6277056277056277,0.5708661417322834,0.5979381443298969,0.6836908673817348
RepNoise,1,4,AdaBoost,28,0.6318897637795275,0.6338582677165354,0.6299212598425197,0.6313725490196078,0.6338582677165354,0.6326129666011788,0.6892088784177568
RepNoise,1,4,AdaBoost,29,0.6318897637795275,0.5984251968503937,0.6653543307086615,0.6413502109704642,0.5984251968503937,0.6191446028513238,0.6801723603447206
RepNoise,1,4,AdaBoost,30,0.6200787401574803,0.610236220472441,0.6299212598425197,0.6224899598393574,0.610236220472441,0.6163021868787276,0.6901853803707607
RepNoise,1,4,AdaBoost,31,0.6240157480314961,0.6220472440944882,0.6259842519685039,0.6245059288537549,0.6220472440944882,0.6232741617357002,0.6839233678467356
