method,ck,fold,probe_type,clf,n_train,n_val,n_test,best_layer,accuracy,true_accuracy,false_accuracy,precision,recall,f1,auc,tp,fn,tn,fp,n_total
TAR,7,4,vote_ensemble,RF,1524,508,508,,0.5649606299212598,0.5236220472440944,0.6062992125984252,0.5708154506437768,0.5236220472440944,0.5462012320328542,,133,121,154,100,508
TAR,7,4,vote_ensemble,AdaBoost,1524,508,508,,0.5728346456692913,0.5433070866141733,0.6023622047244095,0.5774058577405857,0.5433070866141733,0.5598377281947262,,138,116,153,101,508
TAR,7,4,avg_ensemble,LR,1524,508,508,,0.5511811023622047,0.547244094488189,0.5551181102362205,0.5515873015873016,0.547244094488189,0.549407114624506,0.6190712381424763,139,115,141,113,508
TAR,7,4,avg_ensemble,RF,1524,508,508,,0.5984251968503937,0.6062992125984252,0.5905511811023622,0.5968992248062015,0.6062992125984252,0.6015625,0.6317967635935271,154,100,150,104,508
TAR,7,4,avg_ensemble,AdaBoost,1524,508,508,,0.5905511811023622,0.5393700787401575,0.6417322834645669,0.6008771929824561,0.5393700787401575,0.5684647302904564,0.6359817719635439,137,117,163,91,508
TAR,8,0,per_layer,LR,1524,508,508,24,0.5669291338582677,0.6023622047244095,0.531496062992126,0.5625,0.6023622047244095,0.5817490494296578,0.6083219666439333,153,101,135,119,508
TAR,8,0,per_layer,RF,1524,508,508,1,0.5590551181102362,0.5433070866141733,0.5748031496062992,0.5609756097560976,0.5433070866141733,0.552,0.5663788827577656,138,116,146,108,508
TAR,8,0,per_layer,AdaBoost,1524,508,508,10,0.547244094488189,0.5708661417322834,0.5236220472440944,0.5451127819548872,0.5708661417322834,0.5576923076923077,0.5586133672267345,145,109,133,121,508
TAR,8,0,mid_band,LR,1524,508,508,,0.6023622047244095,0.6023622047244095,0.6023622047244095,0.6023622047244095,0.6023622047244095,0.6023622047244095,0.6591543183086368,153,101,153,101,508
TAR,8,0,mid_band,RF,1524,508,508,,0.5590551181102362,0.5511811023622047,0.5669291338582677,0.56,0.5511811023622047,0.5555555555555556,0.6049894599789198,140,114,144,110,508
TAR,8,0,mid_band,AdaBoost,1524,508,508,,0.5826771653543307,0.610236220472441,0.5551181102362205,0.5783582089552238,0.610236220472441,0.5938697318007663,0.6035944571889144,155,99,141,113,508
TAR,8,0,full_layer,LR,1524,508,508,,0.6161417322834646,0.6062992125984252,0.6259842519685039,0.6184738955823293,0.6062992125984252,0.6123260437375746,0.6473742947485895,154,100,159,95,508
TAR,8,0,full_layer,RF,1524,508,508,,0.5393700787401575,0.4921259842519685,0.5866141732283464,0.5434782608695652,0.4921259842519685,0.5165289256198347,0.5621163742327484,125,129,149,105,508
TAR,8,0,full_layer,AdaBoost,1524,508,508,,0.5452755905511811,0.5236220472440944,0.5669291338582677,0.5473251028806584,0.5236220472440944,0.5352112676056338,0.5771979043958088,133,121,144,110,508
TAR,8,0,init_band,LR,1524,508,508,,0.5984251968503937,0.5669291338582677,0.6299212598425197,0.6050420168067226,0.5669291338582677,0.5853658536585366,0.6397792795585591,144,110,160,94,508
TAR,8,0,init_band,RF,1524,508,508,,0.5649606299212598,0.4921259842519685,0.6377952755905512,0.576036866359447,0.4921259842519685,0.5307855626326964,0.5758959017918036,125,129,162,92,508
TAR,8,0,init_band,AdaBoost,1524,508,508,,0.5354330708661418,0.5393700787401575,0.531496062992126,0.53515625,0.5393700787401575,0.5372549019607843,0.5771281542563085,137,117,135,119,508
TAR,8,0,init_band_emb,LR,1524,508,508,,0.5984251968503937,0.5669291338582677,0.6299212598425197,0.6050420168067226,0.5669291338582677,0.5853658536585366,0.6397792795585591,144,110,160,94,508
TAR,8,0,init_band_emb,RF,1524,508,508,,0.5649606299212598,0.4881889763779528,0.6417322834645669,0.5767441860465117,0.4881889763779528,0.5287846481876333,0.5642708785417572,124,130,163,91,508
TAR,8,0,init_band_emb,AdaBoost,1524,508,508,,0.562992125984252,0.562992125984252,0.562992125984252,0.562992125984252,0.562992125984252,0.562992125984252,0.5800576601153202,143,111,143,111,508
TAR,8,0,end_band,LR,1524,508,508,,0.5964566929133859,0.6220472440944882,0.5708661417322834,0.5917602996254682,0.6220472440944882,0.6065259117082533,0.6435767871535744,158,96,145,109,508
TAR,8,0,end_band,RF,1524,508,508,,0.5708661417322834,0.4881889763779528,0.6535433070866141,0.5849056603773585,0.4881889763779528,0.5321888412017167,0.5933334366668733,124,130,166,88,508
TAR,8,0,end_band,AdaBoost,1524,508,508,,0.5078740157480315,0.515748031496063,0.5,0.5077519379844961,0.515748031496063,0.51171875,0.5556606113212226,131,123,127,127,508
TAR,8,0,ib_no_pca,LR,1524,508,508,,0.5570866141732284,0.6023622047244095,0.5118110236220472,0.5523465703971119,0.6023622047244095,0.576271186440678,0.5927056854113708,153,101,130,124,508
TAR,8,0,ib_no_pca,RF,1524,508,508,,0.59251968503937,0.562992125984252,0.6220472440944882,0.5983263598326359,0.562992125984252,0.5801217038539553,0.6268367536735073,143,111,158,96,508
TAR,8,0,ib_no_pca,AdaBoost,1524,508,508,,0.5255905511811023,0.515748031496063,0.5354330708661418,0.5261044176706827,0.515748031496063,0.5208747514910537,0.5391763283526566,131,123,136,118,508
TAR,8,0,vote_ensemble,LR,1524,508,508,,0.6062992125984252,0.6181102362204725,0.594488188976378,0.6038461538461538,0.6181102362204725,0.6108949416342413,,157,97,151,103,508
TAR,8,0,vote_ensemble,RF,1524,508,508,,0.5826771653543307,0.5669291338582677,0.5984251968503937,0.5853658536585366,0.5669291338582677,0.576,,144,110,152,102,508
TAR,8,0,vote_ensemble,AdaBoost,1524,508,508,,0.5748031496062992,0.5748031496062992,0.5748031496062992,0.5748031496062992,0.5748031496062992,0.5748031496062992,,146,108,146,108,508
TAR,8,0,avg_ensemble,LR,1524,508,508,,0.6003937007874016,0.6141732283464567,0.5866141732283464,0.5977011494252874,0.6141732283464567,0.6058252427184466,0.6354082708165417,156,98,149,105,508
TAR,8,0,avg_ensemble,RF,1524,508,508,,0.59251968503937,0.6181102362204725,0.5669291338582677,0.5880149812734082,0.6181102362204725,0.6026871401151631,0.6091822183644366,157,97,144,110,508
TAR,8,0,avg_ensemble,AdaBoost,1524,508,508,,0.594488188976378,0.6141732283464567,0.5748031496062992,0.5909090909090909,0.6141732283464567,0.6023166023166023,0.6220782441564884,156,98,146,108,508
TAR,8,1,per_layer,LR,1524,508,508,8,0.5905511811023622,0.6181102362204725,0.562992125984252,0.585820895522388,0.6181102362204725,0.6015325670498084,0.6127162254324509,157,97,143,111,508
TAR,8,1,per_layer,RF,1524,508,508,18,0.547244094488189,0.5275590551181102,0.5669291338582677,0.5491803278688525,0.5275590551181102,0.5381526104417671,0.5705948911897825,134,120,144,110,508
TAR,8,1,per_layer,AdaBoost,1524,508,508,5,0.5570866141732284,0.5748031496062992,0.5393700787401575,0.5551330798479087,0.5748031496062992,0.5647969052224371,0.5762989025978051,146,108,137,117,508
TAR,8,1,mid_band,LR,1524,508,508,,0.6299212598425197,0.6417322834645669,0.6181102362204725,0.6269230769230769,0.6417322834645669,0.6342412451361867,0.674266848533697,163,91,157,97,508
TAR,8,1,mid_band,RF,1524,508,508,,0.5452755905511811,0.5078740157480315,0.5826771653543307,0.548936170212766,0.5078740157480315,0.5276073619631901,0.5784689069378138,129,125,148,106,508
TAR,8,1,mid_band,AdaBoost,1524,508,508,,0.5866141732283464,0.6023622047244095,0.5708661417322834,0.583969465648855,0.6023622047244095,0.5930232558139535,0.6209932419864839,153,101,145,109,508
TAR,8,1,full_layer,LR,1524,508,508,,0.6437007874015748,0.6456692913385826,0.6417322834645669,0.6431372549019608,0.6456692913385826,0.6444007858546169,0.6784053568107136,164,90,163,91,508
TAR,8,1,full_layer,RF,1524,508,508,,0.6062992125984252,0.5708661417322834,0.6417322834645669,0.614406779661017,0.5708661417322834,0.5918367346938775,0.6224657449314899,145,109,163,91,508
TAR,8,1,full_layer,AdaBoost,1524,508,508,,0.594488188976378,0.6338582677165354,0.5551181102362205,0.5875912408759124,0.6338582677165354,0.6098484848484849,0.6082444664889329,161,93,141,113,508
TAR,8,1,init_band,LR,1524,508,508,,0.6200787401574803,0.6417322834645669,0.5984251968503937,0.6150943396226415,0.6417322834645669,0.628131021194605,0.6596813193626387,163,91,152,102,508
TAR,8,1,init_band,RF,1524,508,508,,0.5570866141732284,0.4409448818897638,0.6732283464566929,0.5743589743589743,0.4409448818897638,0.49888641425389757,0.6106934713869429,112,142,171,83,508
TAR,8,1,init_band,AdaBoost,1524,508,508,,0.5669291338582677,0.5275590551181102,0.6062992125984252,0.5726495726495726,0.5275590551181102,0.5491803278688525,0.5952089404178809,134,120,154,100,508
TAR,8,1,init_band_emb,LR,1524,508,508,,0.6200787401574803,0.6417322834645669,0.5984251968503937,0.6150943396226415,0.6417322834645669,0.628131021194605,0.6597123194246388,163,91,152,102,508
TAR,8,1,init_band_emb,RF,1524,508,508,,0.5551181102362205,0.4448818897637795,0.6653543307086615,0.5707070707070707,0.4448818897637795,0.5,0.6006804513609028,113,141,169,85,508
TAR,8,1,init_band_emb,AdaBoost,1524,508,508,,0.5885826771653543,0.5787401574803149,0.5984251968503937,0.5903614457831325,0.5787401574803149,0.584493041749503,0.6115924731849464,147,107,152,102,508
TAR,8,1,end_band,LR,1524,508,508,,0.6299212598425197,0.6614173228346457,0.5984251968503937,0.6222222222222222,0.6614173228346457,0.6412213740458015,0.6540548081096162,168,86,152,102,508
TAR,8,1,end_band,RF,1524,508,508,,0.5531496062992126,0.5196850393700787,0.5866141732283464,0.5569620253164557,0.5196850393700787,0.5376782077393075,0.5779031558063116,132,122,149,105,508
TAR,8,1,end_band,AdaBoost,1524,508,508,,0.5610236220472441,0.547244094488189,0.5748031496062992,0.562753036437247,0.547244094488189,0.5548902195608783,0.6060279620559241,139,115,146,108,508
TAR,8,1,ib_no_pca,LR,1524,508,508,,0.5846456692913385,0.5748031496062992,0.594488188976378,0.5863453815261044,0.5748031496062992,0.5805168986083499,0.6074927149854299,146,108,151,103,508
TAR,8,1,ib_no_pca,RF,1524,508,508,,0.5374015748031497,0.5196850393700787,0.5551181102362205,0.5387755102040817,0.5196850393700787,0.5290581162324649,0.5788409076818154,132,122,141,113,508
TAR,8,1,ib_no_pca,AdaBoost,1524,508,508,,0.5748031496062992,0.531496062992126,0.6181102362204725,0.5818965517241379,0.531496062992126,0.5555555555555556,0.5998511997023994,135,119,157,97,508
TAR,8,1,vote_ensemble,LR,1524,508,508,,0.6200787401574803,0.6259842519685039,0.6141732283464567,0.6186770428015564,0.6259842519685039,0.6223091976516634,,159,95,156,98,508
TAR,8,1,vote_ensemble,RF,1524,508,508,,0.5807086614173228,0.531496062992126,0.6299212598425197,0.5895196506550219,0.531496062992126,0.5590062111801242,,135,119,160,94,508
TAR,8,1,vote_ensemble,AdaBoost,1524,508,508,,0.6023622047244095,0.6299212598425197,0.5748031496062992,0.5970149253731343,0.6299212598425197,0.6130268199233716,,160,94,146,108,508
TAR,8,1,avg_ensemble,LR,1524,508,508,,0.6200787401574803,0.6220472440944882,0.6181102362204725,0.6196078431372549,0.6220472440944882,0.6208251473477406,0.6504123008246017,158,96,157,97,508
TAR,8,1,avg_ensemble,RF,1524,508,508,,0.5748031496062992,0.5866141732283464,0.562992125984252,0.573076923076923,0.5866141732283464,0.5797665369649806,0.6154287308574617,149,105,143,111,508
TAR,8,1,avg_ensemble,AdaBoost,1524,508,508,,0.6023622047244095,0.6181102362204725,0.5866141732283464,0.5992366412213741,0.6181102362204725,0.6085271317829457,0.6184667369334738,157,97,149,105,508
TAR,8,2,per_layer,LR,1524,508,508,11,0.5492125984251969,0.5433070866141733,0.5551181102362205,0.549800796812749,0.5433070866141733,0.5465346534653466,0.5722766445532892,138,116,141,113,508
TAR,8,2,per_layer,RF,1524,508,508,32,0.5334645669291339,0.531496062992126,0.5354330708661418,0.5335968379446641,0.531496062992126,0.5325443786982249,0.5388120776241553,135,119,136,118,508
TAR,8,2,per_layer,AdaBoost,1524,508,508,19,0.5551181102362205,0.5826771653543307,0.5275590551181102,0.5522388059701493,0.5826771653543307,0.5670498084291188,0.5549476098952199,148,106,134,120,508
TAR,8,2,mid_band,LR,1524,508,508,,0.5984251968503937,0.610236220472441,0.5866141732283464,0.5961538461538461,0.610236220472441,0.603112840466926,0.6425692851385703,155,99,149,105,508
TAR,8,2,mid_band,RF,1524,508,508,,0.5531496062992126,0.5275590551181102,0.5787401574803149,0.5560165975103735,0.5275590551181102,0.5414141414141415,0.5596983693967388,134,120,147,107,508
TAR,8,2,mid_band,AdaBoost,1524,508,508,,0.5669291338582677,0.5669291338582677,0.5669291338582677,0.5669291338582677,0.5669291338582677,0.5669291338582677,0.5973014446028893,144,110,144,110,508
TAR,8,2,full_layer,LR,1524,508,508,,0.6003937007874016,0.6023622047244095,0.5984251968503937,0.6,0.6023622047244095,0.6011787819253438,0.6358887717775435,153,101,152,102,508
TAR,8,2,full_layer,RF,1524,508,508,,0.5570866141732284,0.484251968503937,0.6299212598425197,0.5668202764976958,0.484251968503937,0.5222929936305732,0.59252743505487,123,131,160,94,508
TAR,8,2,full_layer,AdaBoost,1524,508,508,,0.5255905511811023,0.5078740157480315,0.5433070866141733,0.5265306122448979,0.5078740157480315,0.5170340681362725,0.5346890693781388,129,125,138,116,508
TAR,8,2,init_band,LR,1524,508,508,,0.5964566929133859,0.594488188976378,0.5984251968503937,0.5968379446640316,0.594488188976378,0.5956607495069034,0.6273947547895095,151,103,152,102,508
TAR,8,2,init_band,RF,1524,508,508,,0.5177165354330708,0.4448818897637795,0.5905511811023622,0.5207373271889401,0.4448818897637795,0.47983014861995754,0.5398970797941595,113,141,150,104,508
TAR,8,2,init_band,AdaBoost,1524,508,508,,0.5492125984251969,0.531496062992126,0.5669291338582677,0.5510204081632653,0.531496062992126,0.5410821643286573,0.5600548701097402,135,119,144,110,508
TAR,8,2,init_band_emb,LR,1524,508,508,,0.5964566929133859,0.594488188976378,0.5984251968503937,0.5968379446640316,0.594488188976378,0.5956607495069034,0.6273327546655093,151,103,152,102,508
TAR,8,2,init_band_emb,RF,1524,508,508,,0.515748031496063,0.4409448818897638,0.5905511811023622,0.5185185185185185,0.4409448818897638,0.4765957446808511,0.5405480810961623,112,142,150,104,508
TAR,8,2,init_band_emb,AdaBoost,1524,508,508,,0.5570866141732284,0.531496062992126,0.5826771653543307,0.5601659751037344,0.531496062992126,0.5454545454545454,0.558008866017732,135,119,148,106,508
TAR,8,2,end_band,LR,1524,508,508,,0.5669291338582677,0.5748031496062992,0.5590551181102362,0.5658914728682171,0.5748031496062992,0.5703125,0.6114297228594457,146,108,142,112,508
TAR,8,2,end_band,RF,1524,508,508,,0.562992125984252,0.5354330708661418,0.5905511811023622,0.5666666666666667,0.5354330708661418,0.5506072874493927,0.5643173786347573,136,118,150,104,508
TAR,8,2,end_band,AdaBoost,1524,508,508,,0.5688976377952756,0.5708661417322834,0.5669291338582677,0.5686274509803921,0.5708661417322834,0.5697445972495089,0.5890089280178561,145,109,144,110,508
TAR,8,2,ib_no_pca,LR,1524,508,508,,0.5767716535433071,0.610236220472441,0.5433070866141733,0.5719557195571956,0.610236220472441,0.5904761904761905,0.589745179490359,155,99,138,116,508
TAR,8,2,ib_no_pca,RF,1524,508,508,,0.5708661417322834,0.5393700787401575,0.6023622047244095,0.5756302521008403,0.5393700787401575,0.556910569105691,0.5896444292888585,137,117,153,101,508
TAR,8,2,ib_no_pca,AdaBoost,1524,508,508,,0.5433070866141733,0.5,0.5866141732283464,0.5474137931034483,0.5,0.522633744855967,0.5728113956227913,127,127,149,105,508
TAR,8,2,vote_ensemble,LR,1524,508,508,,0.610236220472441,0.6220472440944882,0.5984251968503937,0.6076923076923076,0.6220472440944882,0.6147859922178989,,158,96,152,102,508
TAR,8,2,vote_ensemble,RF,1524,508,508,,0.5393700787401575,0.5039370078740157,0.5748031496062992,0.5423728813559322,0.5039370078740157,0.5224489795918368,,128,126,146,108,508
TAR,8,2,vote_ensemble,AdaBoost,1524,508,508,,0.5748031496062992,0.5669291338582677,0.5826771653543307,0.576,0.5669291338582677,0.5714285714285714,,144,110,148,106,508
TAR,8,2,avg_ensemble,LR,1524,508,508,,0.5984251968503937,0.6023622047244095,0.594488188976378,0.59765625,0.6023622047244095,0.6,0.615754231508463,153,101,151,103,508
TAR,8,2,avg_ensemble,RF,1524,508,508,,0.5531496062992126,0.547244094488189,0.5590551181102362,0.5537848605577689,0.547244094488189,0.5504950495049505,0.5843356686713373,139,115,142,112,508
TAR,8,2,avg_ensemble,AdaBoost,1524,508,508,,0.5688976377952756,0.5669291338582677,0.5708661417322834,0.5691699604743083,0.5669291338582677,0.5680473372781065,0.5983321966643933,144,110,145,109,508
TAR,8,3,per_layer,LR,1524,508,508,10,0.5826771653543307,0.5275590551181102,0.6377952755905512,0.5929203539823009,0.5275590551181102,0.5583333333333333,0.6062992125984252,134,120,162,92,508
TAR,8,3,per_layer,RF,1524,508,508,24,0.5118110236220472,0.4763779527559055,0.547244094488189,0.5127118644067796,0.4763779527559055,0.49387755102040815,0.5653248806497613,121,133,139,115,508
TAR,8,3,per_layer,AdaBoost,1524,508,508,9,0.5688976377952756,0.5354330708661418,0.6023622047244095,0.5738396624472574,0.5354330708661418,0.5539714867617108,0.5901094302188605,136,118,153,101,508
TAR,8,3,mid_band,LR,1524,508,508,,0.6043307086614174,0.594488188976378,0.6141732283464567,0.606425702811245,0.594488188976378,0.6003976143141153,0.6389267778535557,151,103,156,98,508
TAR,8,3,mid_band,RF,1524,508,508,,0.5295275590551181,0.49606299212598426,0.562992125984252,0.5316455696202531,0.49606299212598426,0.5132382892057027,0.5518476036952074,126,128,143,111,508
TAR,8,3,mid_band,AdaBoost,1524,508,508,,0.5531496062992126,0.531496062992126,0.5748031496062992,0.5555555555555556,0.531496062992126,0.5432595573440644,0.57001364002728,135,119,146,108,508
TAR,8,3,full_layer,LR,1524,508,508,,0.5984251968503937,0.6023622047244095,0.594488188976378,0.59765625,0.6023622047244095,0.6,0.6489397978795957,153,101,151,103,508
TAR,8,3,full_layer,RF,1524,508,508,,0.5196850393700787,0.4763779527559055,0.562992125984252,0.521551724137931,0.4763779527559055,0.49794238683127573,0.5513826027652056,121,133,143,111,508
TAR,8,3,full_layer,AdaBoost,1524,508,508,,0.5354330708661418,0.531496062992126,0.5393700787401575,0.5357142857142857,0.531496062992126,0.5335968379446641,0.5684016368032736,135,119,137,117,508
TAR,8,3,init_band,LR,1524,508,508,,0.5984251968503937,0.5708661417322834,0.6259842519685039,0.6041666666666666,0.5708661417322834,0.5870445344129555,0.6286037572075144,145,109,159,95,508
TAR,8,3,init_band,RF,1524,508,508,,0.5590551181102362,0.5,0.6181102362204725,0.5669642857142857,0.5,0.5313807531380753,0.5860949221898444,127,127,157,97,508
TAR,8,3,init_band,AdaBoost,1524,508,508,,0.5511811023622047,0.5393700787401575,0.562992125984252,0.5524193548387096,0.5393700787401575,0.545816733067729,0.5657898815797632,137,117,143,111,508
TAR,8,3,init_band_emb,LR,1524,508,508,,0.5984251968503937,0.5708661417322834,0.6259842519685039,0.6041666666666666,0.5708661417322834,0.5870445344129555,0.6286037572075145,145,109,159,95,508
