method,contrast,feature_mode,direction,question_set,layer_selection_mode,selected_layer_or_mean,n_positive,n_negative,auc_mean,auc_ci95_low,auc_ci95_high,balanced_accuracy_mean,balanced_accuracy_ci95_low,balanced_accuracy_ci95_high,average_precision_mean,average_precision_ci95_low,average_precision_ci95_high,log_loss_mean,brier_score_mean
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,19.0,245,306,0.5973155929038283,0.5918510737628385,0.6030478858209951,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,20.0,245,306,0.5926197145524876,0.586577964519141,0.5993240629585167,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,21.0,245,306,0.5898165933039883,0.5833770174736561,0.5965409497132186,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,22.0,245,306,0.5883973589435774,0.5819347739095638,0.5948812858476724,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,23.0,245,306,0.5877004134987329,0.5811051087101508,0.5941343203948246,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,24.0,245,306,0.5879118313992263,0.5811941443243964,0.5944271041750033,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,25.0,245,306,0.5859957316259837,0.5796278511404561,0.5919511137788449,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,26.0,245,306,0.5868500733626784,0.5806262505002001,0.5927851140456183,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,27.0,245,306,0.5854775243430705,0.5798386021075097,0.5911751367213551,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,28.0,245,306,0.5858436708016539,0.5800756969454448,0.5915059357076163,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,29.0,245,306,0.5871835400826997,0.5810700947045485,0.5927991196478591,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,30.0,245,306,0.586638655462185,0.5805032012805121,0.5924296385220755,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,31.0,245,306,0.5895098039215687,0.5826163798852875,0.5955742296918767,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,32.0,245,306,0.5914845938375349,0.5832286247832467,0.5980645591569961,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,per_fold_selected,8.5,245,306,0.6644277711084433,0.6392883820194745,0.6797872482326264,0.6220014672535681,0.6020691609977324,0.6415509537148193,0.5900591688806639,0.5599350546491983,0.6160151244833746,0.6505375759601143,0.2284332262089249
RepNoise,suppressed_vs_retained,mean_all_choices,logistic_regression,Qstar,per_fold_selected,8.5,245,306,0.6100033346672002,0.5745885020674937,0.6513632119514473,0.5822979191676672,0.5463683806856076,0.6197920835000666,0.549850907286977,0.5152306256343597,0.5852569184039029,2.8805694221688167,0.370802013010413
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,0.0,245,306,0.5128984927304254,0.5128984927304255,0.5128984927304255,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,1.0,245,306,0.6540722955849005,0.6458823529411765,0.6589389088968921,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,2.0,245,306,0.6621982126183805,0.655812324929972,0.6667210217420302,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,3.0,245,306,0.6751040416166466,0.6705835667600374,0.6785087368280646,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,4.0,245,306,0.673031879418434,0.6686304521808724,0.6762361611311191,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,5.0,245,306,0.670111377884487,0.6658966920101373,0.6733860210750967,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,6.0,245,306,0.6688648792850473,0.6645058023209284,0.6722829131652661,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,7.0,245,306,0.6678624783246632,0.6626353874883286,0.6713105242096838,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,8.0,245,306,0.6619254368414031,0.657092837134854,0.6653951580632252,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,9.0,245,306,0.6620414832599706,0.6564562491663332,0.6659046952114179,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,10.0,245,306,0.660360810991063,0.6564265706282513,0.6643927571028412,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,11.0,245,306,0.6591189809257035,0.6553404695211418,0.6641936774709883,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,12.0,245,306,0.6585587568360677,0.6549993330665599,0.6638658796852074,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,13.0,245,306,0.6582406295851675,0.6544117647058824,0.6633296651994132,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,14.0,245,306,0.6534900626917433,0.6489722555688943,0.657781779378418,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,15.0,245,306,0.6608276643990931,0.6548079231692677,0.665671601974123,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,16.0,245,306,0.661828731492597,0.653671135120715,0.667484327064159,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,17.0,245,306,0.6543177270908364,0.6430518874216353,0.660501533946912,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,18.0,245,306,0.644764572495665,0.6368754168334,0.6496878751500601,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,19.0,245,306,0.633718820861678,0.6267110177404295,0.637421635320795,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,20.0,245,306,0.6292270241429905,0.6222048819527811,0.633404695211418,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,21.0,245,306,0.626844070961718,0.6203678137921835,0.6310070694944645,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,22.0,245,306,0.6255742296918768,0.6193514072295585,0.6298366013071895,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,23.0,245,306,0.6270941710017341,0.6207419634520475,0.6312765106042416,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,24.0,245,306,0.626171135120715,0.6198349339735895,0.630532212885154,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,25.0,245,306,0.6257696411898094,0.6195588235294117,0.6301023742830465,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,26.0,245,306,0.6258656796051755,0.6194977991196479,0.6302597705748967,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,27.0,245,306,0.6254141656662665,0.6189145658263305,0.6297268907563025,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,28.0,245,306,0.6268394024276377,0.6204785247432306,0.631171802054155,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,29.0,245,306,0.627108176603975,0.6206525943710818,0.631484927304255,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,30.0,245,306,0.6263692143524076,0.619155328798186,0.6313465386154461,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,31.0,245,306,0.6293257302921169,0.6213695478191277,0.6342413632119515,,,,,,,,
RepNoise,suppressed_vs_retained,mean_all_choices,mean_difference,Qstar,each_layer,32.0,245,306,0.6249266373215951,0.6162361611311191,0.6308766840069361,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,per_fold_selected,8.3,245,306,0.7211931439242364,0.6989449112978526,0.742922835800987,0.6562154861944778,0.6357361277844471,0.6772240562891824,0.6292015651951604,0.6131946566794324,0.649545208400593,0.6255008873738739,0.2151549303439184
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,logistic_regression,Qstar,per_fold_selected,8.3,245,306,0.6825763638788849,0.6559493797519007,0.7085562558356676,0.624516139789249,0.5944477791116447,0.6431919434440443,0.6320475026581172,0.6026136694117411,0.665145778935316,2.512994075123648,0.3315047600631248
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,0.0,245,306,0.5128984927304254,0.5128984927304255,0.5128984927304255,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,1.0,245,306,0.6179665199413099,0.5932379618514072,0.6325540216086435,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,2.0,245,306,0.6250226757369615,0.6083710150726958,0.6394937975190076,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,3.0,245,306,0.6396458583433373,0.6210087368280646,0.6586074429771909,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,4.0,245,306,0.6799933306655996,0.6748972922502334,0.6875713618780845,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,5.0,245,306,0.7142076830732292,0.7110404161664666,0.7200540216086435,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,6.0,245,306,0.7193877551020408,0.7146682006135788,0.7266990129385087,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,7.0,245,306,0.73843870881686,0.7313712151527277,0.7457759770574897,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,8.0,245,306,0.7264065626250501,0.7152791116446579,0.7402247565692943,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,9.0,245,306,0.7229985327464319,0.7084010270774976,0.7389332399626518,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,10.0,245,306,0.7123502734427105,0.6934003601440577,0.7307169534480459,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,11.0,245,306,0.6893490729625183,0.6634677204215019,0.7136114445778311,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,12.0,245,306,0.6914499132986529,0.67015672935841,0.7083733493397358,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,13.0,245,306,0.6596085100706949,0.636296185140723,0.6850073362678405,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,14.0,245,306,0.6260410830999066,0.5999726557289583,0.6604575163398693,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,15.0,245,306,0.6508003201280512,0.6276017073496065,0.6743080565559557,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,16.0,245,306,0.6194984660530879,0.5887601707349606,0.6424779911964786,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,17.0,245,306,0.604610510871015,0.5763865546218487,0.6233840202747766,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,18.0,245,306,0.5859123649459783,0.5615726290516206,0.6023839535814326,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,19.0,245,306,0.5911497932506335,0.5633810190742964,0.6082546351874083,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,20.0,245,306,0.5955608910230759,0.5731439242363613,0.6092550353474723,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,21.0,245,306,0.5936654661864745,0.5761514605842336,0.6050800320128051,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,22.0,245,306,0.5944357743097239,0.5769554488462051,0.6058500066693344,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,23.0,245,306,0.5972575696945444,0.5813692143524076,0.6077234227024143,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,24.0,245,306,0.5981332533013204,0.5837171535280778,0.607624716553288,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,25.0,245,306,0.5941963452047486,0.5807549686541283,0.6034116980125384,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,26.0,245,306,0.5938128584767239,0.5804631852741097,0.6031149126317193,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,27.0,245,306,0.592610377484327,0.5787394957983193,0.6021125116713352,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,28.0,245,306,0.5922388955582233,0.5784567160197412,0.6011991463251968,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,29.0,245,306,0.5923255969054287,0.578983926904095,0.6016993464052287,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,30.0,245,306,0.5922188875550219,0.5800406829398427,0.6004691876750701,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,31.0,245,306,0.5927597705748966,0.5819734560490862,0.6001277177537682,,,,,,,,
RepNoise,suppressed_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,32.0,245,306,0.5922002134187008,0.5833716820061358,0.5986537948512738,,,,,,,,
RepNoise,suppressed_vs_rest,correct_only,mean_difference,Qstar,per_fold_selected,4.6,245,456,0.6213048245614036,0.5642421902971715,0.6618296858216971,0.5509438775510203,0.5210760159326889,0.5912653284998209,0.4606826721498452,0.4012568301180174,0.5013913578939059,0.6269347650012393,0.2177829618744486
RepNoise,suppressed_vs_rest,correct_only,logistic_regression,Qstar,per_fold_selected,4.6,245,456,0.5733568295739346,0.5256691953097028,0.6036175259577515,0.5470182151808092,0.5142294351951308,0.5753470730397422,0.4239784096783761,0.3722142975629786,0.4661939230989003,2.0240360140485496,0.3121634129342003
RepNoise,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,0.0,245,456,0.5592463301109916,0.5592463301109918,0.5592463301109918,,,,,,,,
RepNoise,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,1.0,245,456,0.6474449516648765,0.6400984604368063,0.6517951127819549,,,,,,,,
RepNoise,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,2.0,245,456,0.6574892588614393,0.6524646437522378,0.6613974668814895,,,,,,,,
RepNoise,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,3.0,245,456,0.6695649838882922,0.666171679197995,0.6727551020408163,,,,,,,,
RepNoise,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,4.0,245,456,0.667483888292159,0.6634570802005012,0.6705610007160759,,,,,,,,
RepNoise,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,5.0,245,456,0.667607411385607,0.663452157178661,0.6714232008592911,,,,,,,,
RepNoise,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,6.0,245,456,0.6649919441460794,0.6615279269602578,0.6686665324024347,,,,,,,,
RepNoise,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,7.0,245,456,0.6668309165771572,0.6632747046186895,0.670234962406015,,,,,,,,
RepNoise,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,8.0,245,456,0.6656149301825993,0.6618962585034014,0.6690523182957393,,,,,,,,
RepNoise,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,9.0,245,456,0.6646576262083781,0.6615644020766202,0.6681426781238812,,,,,,,,
RepNoise,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,10.0,245,456,0.6657142857142857,0.6627134801288938,0.668828544575725,,,,,,,,
RepNoise,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,11.0,245,456,0.6623899033297529,0.658810866451844,0.6654430719656284,,,,,,,,
RepNoise,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,12.0,245,456,0.6600631041890441,0.6559866183315431,0.66343828320802,,,,,,,,
RepNoise,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,13.0,245,456,0.659016290726817,0.6544918098818475,0.66265574650913,,,,,,,,
RepNoise,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,14.0,245,456,0.6532218940207661,0.6472395273899033,0.657844611528822,,,,,,,,
RepNoise,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,15.0,245,456,0.6579672395273899,0.6520251521661296,0.6615010741138561,,,,,,,,
RepNoise,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,16.0,245,456,0.6507424812030075,0.6450801109917651,0.6544354189044038,,,,,,,,
RepNoise,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,17.0,245,456,0.6419405656999643,0.6368389724310777,0.6460497225205872,,,,,,,,
RepNoise,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,18.0,245,456,0.6294132653061224,0.6255453365556749,0.6328978696741855,,,,,,,,
RepNoise,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,19.0,245,456,0.6189773540995345,0.6143937969924812,0.6224163086287146,,,,,,,,
RepNoise,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,20.0,245,456,0.6146066058002148,0.6101228517722879,0.6179907357679915,,,,,,,,
RepNoise,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,21.0,245,456,0.6117467776584318,0.6072867436448264,0.6155173648406731,,,,,,,,
RepNoise,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,22.0,245,456,0.6113498030791263,0.606859335839599,0.6150239437880416,,,,,,,,
RepNoise,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,23.0,245,456,0.6118313641245973,0.6070529001074114,0.6152745703544575,,,,,,,,
RepNoise,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,24.0,245,456,0.611765127103473,0.6066384711779449,0.6155050572860723,,,,,,,,
RepNoise,suppressed_vs_rest,correct_only,mean_difference,Qstar,each_layer,25.0,245,456,0.6108306480486932,0.6056469298245614,0.6143785803795202,,,,,,,,
